epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
363,95428.9,1.07726,0.68068,1.18244,0.72495,0.65497,0.69471,0.37567,1.58725,1.02564,1.56026,0.0010405,0.0010405,0.0010405
364,95692.2,1.07604,0.68004,1.18784,0.72398,0.65606,0.69503,0.37586,1.58852,1.02605,1.56199,0.00101575,0.00101575,0.00101575
365,95955.7,1.07028,0.67273,1.18293,0.72379,0.65606,0.69402,0.3757,1.58906,1.02621,1.5627,0.000991,0.000991,0.000991
366,96219,1.06158,0.66495,1.17413,0.72298,0.6575,0.69462,0.37558,1.59044,1.02702,1.56438,0.00096625,0.00096625,0.00096625
367,96481.9,1.07085,0.68024,1.18586,0.72277,0.65692,0.69286,0.37555,1.59128,1.02747,1.56559,0.0009415,0.0009415,0.0009415
368,96745.2,1.06275,0.67322,1.18046,0.72251,0.65606,0.69205,0.37523,1.59147,1.02747,1.56637,0.00091675,0.00091675,0.00091675
369,97008.4,1.07115,0.66729,1.1838,0.7241,0.65444,0.69291,0.37552,1.59257,1.02784,1.568,0.000892,0.000892,0.000892
370,97271.3,1.05482,0.66291,1.1738,0.7205,0.65477,0.69243,0.37518,1.59353,1.02792,1.56911,0.00086725,0.00086725,0.00086725
371,97534.4,1.0511,0.66401,1.17724,0.71881,0.6552,0.69147,0.37491,1.59426,1.02924,1.5704,0.0008425,0.0008425,0.0008425
372,97798.1,1.05423,0.66841,1.17933,0.72052,0.65348,0.69161,0.37485,1.59493,1.02802,1.57171,0.00081775,0.00081775,0.00081775
373,98061.7,1.05065,0.66542,1.17148,0.72278,0.65262,0.69052,0.37434,1.59575,1.02943,1.57285,0.000793,0.000793,0.000793
374,98325.3,1.04254,0.65611,1.17197,0.72062,0.65316,0.69035,0.37419,1.59633,1.02934,1.57436,0.00076825,0.00076825,0.00076825
375,98587.6,1.05777,0.66362,1.17927,0.72056,0.65477,0.69003,0.37366,1.59747,1.02916,1.5756,0.0007435,0.0007435,0.0007435
376,98849.9,1.05211,0.66088,1.17491,0.7219,0.65508,0.6908,0.37334,1.59836,1.02983,1.57691,0.00071875,0.00071875,0.00071875
377,99111.7,1.04709,0.65559,1.16985,0.72132,0.65563,0.69063,0.37324,1.59865,1.02975,1.57821,0.000694,0.000694,0.000694
378,99374.1,1.04318,0.65499,1.16698,0.72057,0.65632,0.691,0.37301,1.59961,1.02914,1.5796,0.00066925,0.00066925,0.00066925
379,99636.2,1.0403,0.65296,1.16542,0.72092,0.6552,0.69027,0.37306,1.60027,1.02926,1.58066,0.0006445,0.0006445,0.0006445
380,99898.6,1.03867,0.64811,1.162,0.72405,0.65539,0.69012,0.37296,1.6011,1.03005,1.58177,0.00061975,0.00061975,0.00061975
381,100161,1.03925,0.65098,1.16596,0.72235,0.65433,0.68948,0.37271,1.60155,1.0304,1.5826,0.000595,0.000595,0.000595
382,100423,1.03534,0.64785,1.16081,0.72375,0.65262,0.68878,0.37247,1.60194,1.03126,1.58335,0.00057025,0.00057025,0.00057025
383,100685,1.02664,0.64084,1.16166,0.72183,0.65219,0.68714,0.37236,1.60278,1.03077,1.5843,0.0005455,0.0005455,0.0005455
384,100947,1.02772,0.6426,1.15799,0.72391,0.65219,0.68747,0.37227,1.60352,1.03087,1.58561,0.00052075,0.00052075,0.00052075
385,101210,1.02634,0.64401,1.15949,0.72425,0.65004,0.68739,0.37198,1.60439,1.03166,1.5866,0.000496,0.000496,0.000496
386,101472,1.03399,0.65127,1.16429,0.71824,0.65305,0.68738,0.37199,1.60456,1.0321,1.5874,0.00047125,0.00047125,0.00047125
387,101734,1.02522,0.64284,1.15532,0.71819,0.65262,0.68685,0.37157,1.60549,1.03296,1.58836,0.0004465,0.0004465,0.0004465
388,101997,1.02089,0.64069,1.1551,0.72257,0.65055,0.6865,0.37178,1.60628,1.03349,1.58979,0.00042175,0.00042175,0.00042175
389,102260,1.01887,0.63208,1.15379,0.71956,0.65262,0.68674,0.37127,1.60702,1.03424,1.59076,0.000397,0.000397,0.000397
390,102523,1.01784,0.6276,1.15014,0.71545,0.65398,0.68626,0.37122,1.60787,1.03387,1.5922,0.00037225,0.00037225,0.00037225
391,102773,0.98241,0.5358,1.11104,0.71738,0.65563,0.68596,0.3713,1.60946,1.0339,1.59483,0.0003475,0.0003475,0.0003475
392,103022,0.96041,0.52493,1.09705,0.7168,0.65434,0.68447,0.3705,1.61096,1.03445,1.59681,0.00032275,0.00032275,0.00032275
393,103272,0.94804,0.52191,1.09014,0.71869,0.65352,0.68466,0.37101,1.61211,1.03436,1.59924,0.000298,0.000298,0.000298
394,103521,0.94865,0.51872,1.0904,0.72071,0.65233,0.68443,0.37072,1.61236,1.03474,1.5996,0.00027325,0.00027325,0.00027325
395,103771,0.93836,0.51237,1.08311,0.7207,0.6534,0.68562,0.37096,1.6121,1.03491,1.60055,0.0002485,0.0002485,0.0002485
396,104020,0.93368,0.50938,1.0819,0.72388,0.64531,0.68525,0.37042,1.61278,1.03598,1.60214,0.00022375,0.00022375,0.00022375
397,104269,0.92996,0.50503,1.08188,0.72135,0.64774,0.68445,0.37007,1.61284,1.03672,1.60324,0.000199,0.000199,0.000199
398,104518,0.92594,0.50339,1.07452,0.71823,0.65004,0.68423,0.36978,1.61357,1.03749,1.60448,0.00017425,0.00017425,0.00017425
399,104768,0.92198,0.50176,1.07551,0.72174,0.64789,0.68427,0.36955,1.61442,1.03808,1.60593,0.0001495,0.0001495,0.0001495
400,105017,0.92486,0.50582,1.07881,0.72001,0.64789,0.68349,0.36949,1.61428,1.03881,1.60681,0.00012475,0.00012475,0.00012475
